exporter,importer,commodity,mode,year,source,value_usd
Germany,Belize,Semiconductors,Air,2022,UN Comtrade public preview,68782.1
Thailand,Myanmar,Semiconductors,Sea,2022,UN Comtrade public preview,68640.0
Malaysia,Brunei,Semiconductors,Air,2022,UN Comtrade public preview,68510.505
Japan,Myanmar,Semiconductors,Sea,2022,UN Comtrade public preview,68081.76
Hong Kong,Kyrgyzstan,Semiconductors,Air,2022,UN Comtrade public preview,66956.0
Mexico,Kyrgyzstan,Semiconductors,Air,2022,UN Comtrade public preview,66509.0
Australia,Burkina Faso,Semiconductors,Air,2022,UN Comtrade public preview,64302.315
United Kingdom,Myanmar,Semiconductors,Air,2022,UN Comtrade public preview,63638.18
Romania,Australia,Semiconductors,Air,2022,UN Comtrade public preview,62890.708999999995
Switzerland,Burkina Faso,Semiconductors,Air,2022,UN Comtrade public preview,62719.748999999996
Sweden,Burkina Faso,Semiconductors,Air,2022,UN Comtrade public preview,62016.721
Slovakia,Bulgaria,Semiconductors,Air,2022,UN Comtrade public preview,61635.09
Canada,Burkina Faso,Semiconductors,Air,2022,UN Comtrade public preview,60908.957
Estonia,Burkina Faso,Semiconductors,Road,2022,UN Comtrade public preview,60754.757
Spain,Benin,Semiconductors,Sea,2022,UN Comtrade public preview,60573.598
Eswatini,Mexico,Semiconductors,Air,2022,UN Comtrade public preview,59973.0
Mexico,Burkina Faso,Semiconductors,Air,2022,UN Comtrade public preview,59270.605
Nigeria,Burkina Faso,Semiconductors,Air,2022,UN Comtrade public preview,57920.149
United Arab Emirates,Burkina Faso,Semiconductors,Road,2022,UN Comtrade public preview,57406.535
Australia,Laos,Semiconductors,Road,2022,UN Comtrade public preview,57161.95
Georgia,Bulgaria,Semiconductors,Road,2022,UN Comtrade public preview,56089.276
South Korea,Bulgaria,Semiconductors,Sea,2022,UN Comtrade public preview,55933.374
Singapore,Kyrgyzstan,Semiconductors,Air,2022,UN Comtrade public preview,55793.0
Ireland,Bulgaria,Semiconductors,Air,2022,UN Comtrade public preview,55792.524
Hungary,Mexico,Semiconductors,Sea,2022,UN Comtrade public preview,55665.0
Turkey,Australia,Semiconductors,Air,2022,UN Comtrade public preview,49614.498999999996
North Macedonia,Bulgaria,Semiconductors,Air,2022,UN Comtrade public preview,47650.134
Estonia,Bulgaria,Semiconductors,Air,2022,UN Comtrade public preview,47585.622
South Africa,Burkina Faso,Semiconductors,Air,2022,UN Comtrade public preview,46913.314
Romania,Australia,Semiconductors,Sea,2022,UN Comtrade public preview,46324.059
Turkey,Mexico,Semiconductors,Air,2022,UN Comtrade public preview,45347.0
Indonesia,Myanmar,Semiconductors,Sea,2022,UN Comtrade public preview,45072.94
China,Mauritius,Semiconductors,Air,2022,UN Comtrade public preview,43977.354999999996
Netherlands,Brunei,Semiconductors,Sea,2022,UN Comtrade public preview,43970.933
Estonia,Australia,Semiconductors,Air,2022,UN Comtrade public preview,43787.401
Germany,Mauritius,Semiconductors,Air,2022,UN Comtrade public preview,41810.856
Singapore,Burkina Faso,Semiconductors,Air,2022,UN Comtrade public preview,41703.618
Croatia,Australia,Semiconductors,Sea,2022,UN Comtrade public preview,41506.614
Italy,Mauritius,Semiconductors,Air,2022,UN Comtrade public preview,41493.492
Russia,Australia,Semiconductors,Air,2022,UN Comtrade public preview,41456.72
Nigeria,Benin,Semiconductors,Road,2022,UN Comtrade public preview,40139.516
New Zealand,Myanmar,Semiconductors,Air,2022,UN Comtrade public preview,36300.0
Tanzania,Australia,Semiconductors,Air,2022,UN Comtrade public preview,35731.338
Czechia,Mexico,Semiconductors,Sea,2022,UN Comtrade public preview,35317.0
Brazil,Australia,Semiconductors,Air,2022,UN Comtrade public preview,34021.724
Canada,Burkina Faso,Semiconductors,Road,2022,UN Comtrade public preview,33823.674
Japan,Kyrgyzstan,Semiconductors,Air,2022,UN Comtrade public preview,33107.0
Tunisia,Burkina Faso,Semiconductors,Rail,2022,UN Comtrade public preview,32916.171
Spain,Antigua and Barbuda,Semiconductors,Air,2022,UN Comtrade public preview,32619.414
Georgia,Mexico,Semiconductors,Air,2022,UN Comtrade public preview,32372.0
Italy,Burkina Faso,Semiconductors,Air,2022,UN Comtrade public preview,31795.940000000002
Singapore,Brunei,Semiconductors,Sea,2022,UN Comtrade public preview,30333.084
China,Kyrgyzstan,Semiconductors,Rail,2022,UN Comtrade public preview,30153.0
Vietnam,Bulgaria,Semiconductors,Air,2022,UN Comtrade public preview,29984.811999999998
Malaysia,Mauritius,Semiconductors,Air,2022,UN Comtrade public preview,29941.346
Macau,Australia,Semiconductors,Air,2022,UN Comtrade public preview,28768.83
Myanmar,Mexico,Semiconductors,Air,2022,UN Comtrade public preview,28589.0
United Kingdom,Burkina Faso,Semiconductors,Air,2022,UN Comtrade public preview,28174.088
South Africa,Australia,Semiconductors,Sea,2022,UN Comtrade public preview,28144.496
Singapore,Myanmar,Semiconductors,Sea,2022,UN Comtrade public preview,27821.6
Finland,North Macedonia,Semiconductors,Road,2022,UN Comtrade public preview,27462.42
Malaysia,Mauritius,Semiconductors,Sea,2022,UN Comtrade public preview,26794.826
Turkey,Burkina Faso,Semiconductors,Road,2022,UN Comtrade public preview,26633.671
Vietnam,Laos,Semiconductors,Road,2022,UN Comtrade public preview,26299.52
Switzerland,Burkina Faso,Semiconductors,Road,2022,UN Comtrade public preview,26199.758
United Kingdom,Kyrgyzstan,Semiconductors,Air,2022,UN Comtrade public preview,26072.0
China,Benin,Semiconductors,Air,2022,UN Comtrade public preview,24771.966
Brazil,Bulgaria,Semiconductors,Air,2022,UN Comtrade public preview,24679.84
Cyprus,Australia,Semiconductors,Air,2022,UN Comtrade public preview,24632.5
Slovenia,Mexico,Semiconductors,Air,2022,UN Comtrade public preview,24245.0
Ireland,North Macedonia,Semiconductors,Road,2022,UN Comtrade public preview,23988.33
Eswatini,Laos,Semiconductors,Air,2022,UN Comtrade public preview,23587.27
Morocco,Burkina Faso,Semiconductors,Road,2022,UN Comtrade public preview,23056.361
United Kingdom,Brunei,Semiconductors,Air,2022,UN Comtrade public preview,22612.752999999997
Czechia,Australia,Semiconductors,Sea,2022,UN Comtrade public preview,22368.95
Latvia,Australia,Semiconductors,Air,2022,UN Comtrade public preview,22317.253
Belarus,Bulgaria,Semiconductors,Road,2022,UN Comtrade public preview,22242.392
Germany,Kyrgyzstan,Semiconductors,Road,2022,UN Comtrade public preview,21459.0
Brazil,Mexico,Semiconductors,Sea,2022,UN Comtrade public preview,21315.0
Russia,Kyrgyzstan,Semiconductors,Road,2022,UN Comtrade public preview,21279.0
Guinea,Australia,Semiconductors,Air,2022,UN Comtrade public preview,20932.409
United Kingdom,Burkina Faso,Semiconductors,Rail,2022,UN Comtrade public preview,20816.502
South Korea,Kyrgyzstan,Semiconductors,Road,2022,UN Comtrade public preview,20601.0
Thailand,Kyrgyzstan,Semiconductors,Road,2022,UN Comtrade public preview,20217.0
China,Brunei,Semiconductors,Air,2022,UN Comtrade public preview,19604.681
South Korea,Burkina Faso,Semiconductors,Road,2022,UN Comtrade public preview,19305.829
Luxembourg,Bulgaria,Semiconductors,Road,2022,UN Comtrade public preview,19075.966
Spain,Burkina Faso,Semiconductors,Air,2022,UN Comtrade public preview,17849.847999999998
Colombia,Australia,Semiconductors,Air,2022,UN Comtrade public preview,17791.304
Tunisia,Australia,Semiconductors,Air,2022,UN Comtrade public preview,17648.663
Morocco,Burkina Faso,Semiconductors,Air,2022,UN Comtrade public preview,17097.786
Portugal,Australia,Semiconductors,Air,2022,UN Comtrade public preview,16904.190000000002
Sri Lanka,Mexico,Semiconductors,Air,2022,UN Comtrade public preview,16842.0
Cameroon,Myanmar,Semiconductors,Sea,2022,UN Comtrade public preview,16830.0
Australia,Burkina Faso,Semiconductors,Road,2022,UN Comtrade public preview,16802.09
Malaysia,Myanmar,Semiconductors,Air,2022,UN Comtrade public preview,16461.86
Croatia,Mexico,Semiconductors,Air,2022,UN Comtrade public preview,16330.0
Germany,Burkina Faso,Semiconductors,Rail,2022,UN Comtrade public preview,16105.685
Italy,Mauritius,Semiconductors,Sea,2022,UN Comtrade public preview,16025.88
Denmark,Burkina Faso,Semiconductors,Air,2022,UN Comtrade public preview,15725.817
Russia,Mauritius,Semiconductors,Sea,2022,UN Comtrade public preview,15454.616
Singapore,Belize,Semiconductors,Air,2022,UN Comtrade public preview,15390.78
Indonesia,Australia,Semiconductors,Sea,2022,UN Comtrade public preview,15329.732
Czechia,Benin,Semiconductors,Air,2022,UN Comtrade public preview,15082.708
Russia,Kyrgyzstan,Semiconductors,Air,2022,UN Comtrade public preview,14962.0
Brazil,Burkina Faso,Semiconductors,Air,2022,UN Comtrade public preview,14873.033000000001
Malaysia,Burkina Faso,Semiconductors,Air,2022,UN Comtrade public preview,14427.378
Czechia,Kyrgyzstan,Semiconductors,Air,2022,UN Comtrade public preview,14377.0
Denmark,Laos,Semiconductors,Air,2022,UN Comtrade public preview,14333.61
Thailand,Laos,Semiconductors,Road,2022,UN Comtrade public preview,14034.7
Switzerland,Kyrgyzstan,Semiconductors,Air,2022,UN Comtrade public preview,13515.0
Togo,Benin,Semiconductors,Road,2022,UN Comtrade public preview,13460.096
Australia,Mexico,Semiconductors,Sea,2022,UN Comtrade public preview,13248.0
Hong Kong,Burkina Faso,Semiconductors,Air,2022,UN Comtrade public preview,12967.471
Slovenia,Bulgaria,Semiconductors,Air,2022,UN Comtrade public preview,12835.582
Albania,Bulgaria,Semiconductors,Road,2022,UN Comtrade public preview,12625.92
Denmark,Bulgaria,Semiconductors,Air,2022,UN Comtrade public preview,12451.739999999998
Finland,Australia,Semiconductors,Sea,2022,UN Comtrade public preview,12413.408
Czechia,Burkina Faso,Semiconductors,Air,2022,UN Comtrade public preview,12061.636
Germany,Brunei,Semiconductors,Air,2022,UN Comtrade public preview,11645.038
Ghana,Burkina Faso,Semiconductors,Road,2022,UN Comtrade public preview,11511.911
Japan,Bulgaria,Semiconductors,Road,2022,UN Comtrade public preview,11392.68
Switzerland,Benin,Semiconductors,Sea,2022,UN Comtrade public preview,11014.404
Sweden,North Macedonia,Semiconductors,Road,2022,UN Comtrade public preview,10748.68
China,Belize,Semiconductors,Air,2022,UN Comtrade public preview,10676.41
Thailand,Laos,Semiconductors,Air,2022,UN Comtrade public preview,10660.45
United Arab Emirates,Bulgaria,Semiconductors,Air,2022,UN Comtrade public preview,10588.442
Denmark,Myanmar,Semiconductors,Air,2022,UN Comtrade public preview,10507.46
Germany,Benin,Semiconductors,Air,2022,UN Comtrade public preview,10498.008
Morocco,Bulgaria,Semiconductors,Air,2022,UN Comtrade public preview,10469.094
South Africa,Burkina Faso,Semiconductors,Rail,2022,UN Comtrade public preview,10403.253
Lithuania,Australia,Semiconductors,Air,2022,UN Comtrade public preview,10361.752
South Korea,Burkina Faso,Semiconductors,Air,2022,UN Comtrade public preview,10324.569
Germany,Belize,Semiconductors,Sea,2022,UN Comtrade public preview,10309.75
Hungary,Australia,Semiconductors,Sea,2022,UN Comtrade public preview,10267.375
Pakistan,Myanmar,Semiconductors,Air,2022,UN Comtrade public preview,10266.4
Guatemala,Belize,Semiconductors,Road,2022,UN Comtrade public preview,10158.11
Slovakia,Laos,Semiconductors,Air,2022,UN Comtrade public preview,10039.56
Finland,Benin,Semiconductors,Sea,2022,UN Comtrade public preview,10022.362
Iceland,Mexico,Semiconductors,Air,2022,UN Comtrade public preview,9949.0
Luxembourg,Australia,Semiconductors,Air,2022,UN Comtrade public preview,9904.205
Fiji,Australia,Semiconductors,Air,2022,UN Comtrade public preview,9872.138
Georgia,Australia,Semiconductors,Air,2022,UN Comtrade public preview,9517.499
Japan,Burkina Faso,Semiconductors,Air,2022,UN Comtrade public preview,9438.559
Slovakia,Australia,Semiconductors,Sea,2022,UN Comtrade public preview,9397.638
Italy,Antigua and Barbuda,Semiconductors,Sea,2022,UN Comtrade public preview,9357.0
Russia,Bulgaria,Semiconductors,Road,2022,UN Comtrade public preview,9004.69
Australia,Laos,Semiconductors,Air,2022,UN Comtrade public preview,8958.5
Australia,Bulgaria,Semiconductors,Road,2022,UN Comtrade public preview,8869.216
Georgia,Bulgaria,Semiconductors,Air,2022,UN Comtrade public preview,8704.714
Armenia,Bulgaria,Semiconductors,Air,2022,UN Comtrade public preview,8546.66
Spain,North Macedonia,Semiconductors,Road,2022,UN Comtrade public preview,8360.37
United Kingdom,Brunei,Semiconductors,Sea,2022,UN Comtrade public preview,8059.718
Dominican Republic,Mexico,Semiconductors,Air,2022,UN Comtrade public preview,7836.0
Estonia,Australia,Semiconductors,Sea,2022,UN Comtrade public preview,7626.768
Ireland,Australia,Semiconductors,Sea,2022,UN Comtrade public preview,7522.375
Pakistan,Bulgaria,Semiconductors,Air,2022,UN Comtrade public preview,7245.684
Netherlands,Burkina Faso,Semiconductors,Air,2022,UN Comtrade public preview,7111.108
Samoa,Australia,Semiconductors,Air,2022,UN Comtrade public preview,7005.618
South Africa,Mauritius,Semiconductors,Air,2022,UN Comtrade public preview,6882.454
Belarus,Australia,Semiconductors,Air,2022,UN Comtrade public preview,6678.974
Malaysia,Kyrgyzstan,Semiconductors,Road,2022,UN Comtrade public preview,6453.0
Indonesia,Burkina Faso,Semiconductors,Road,2022,UN Comtrade public preview,6444.784
Israel,Mexico,Semiconductors,Sea,2022,UN Comtrade public preview,6248.0
Mali,Australia,Semiconductors,Air,2022,UN Comtrade public preview,6179.246
Ukraine,Mexico,Semiconductors,Air,2022,UN Comtrade public preview,6165.0
Canada,Mauritius,Semiconductors,Air,2022,UN Comtrade public preview,6160.092
Bulgaria,Australia,Semiconductors,Air,2022,UN Comtrade public preview,6123.561
Mexico,Kyrgyzstan,Semiconductors,Road,2022,UN Comtrade public preview,5803.0
Australia,Myanmar,Semiconductors,Air,2022,UN Comtrade public preview,5647.16
Hong Kong,Bulgaria,Semiconductors,Rail,2022,UN Comtrade public preview,5565.168
Brazil,Australia,Semiconductors,Sea,2022,UN Comtrade public preview,5389.368
Canada,Belize,Semiconductors,Sea,2022,UN Comtrade public preview,5379.6
Hong Kong,Kyrgyzstan,Semiconductors,Road,2022,UN Comtrade public preview,5315.0
South Korea,Mauritius,Semiconductors,Air,2022,UN Comtrade public preview,5308.492
Canada,Australia,Semiconductors,Sea,2022,UN Comtrade public preview,5231.03
Netherlands,Benin,Semiconductors,Air,2022,UN Comtrade public preview,5212.998
Italy,Benin,Semiconductors,Air,2022,UN Comtrade public preview,5159.418
United Arab Emirates,Mauritius,Semiconductors,Air,2022,UN Comtrade public preview,5144.13
Suriname,Belize,Semiconductors,Air,2022,UN Comtrade public preview,5112.35
Vietnam,Brunei,Semiconductors,Air,2022,UN Comtrade public preview,5068.326
Finland,Bulgaria,Semiconductors,Air,2022,UN Comtrade public preview,5008.22
Lithuania,Burkina Faso,Semiconductors,Air,2022,UN Comtrade public preview,4977.88
Switzerland,Mauritius,Semiconductors,Air,2022,UN Comtrade public preview,4922.414000000001
Vietnam,Mauritius,Semiconductors,Air,2022,UN Comtrade public preview,4918.838
Turkey,Kyrgyzstan,Semiconductors,Road,2022,UN Comtrade public preview,4888.0
Libya,Benin,Semiconductors,Air,2022,UN Comtrade public preview,4816.08
Thailand,Myanmar,Semiconductors,Air,2022,UN Comtrade public preview,4672.0
Lithuania,Kyrgyzstan,Semiconductors,Air,2022,UN Comtrade public preview,4582.0
Netherlands,Brunei,Semiconductors,Air,2022,UN Comtrade public preview,4566.497
Gambia,Mexico,Semiconductors,Air,2022,UN Comtrade public preview,4446.0
Slovakia,Myanmar,Semiconductors,Air,2022,UN Comtrade public preview,4428.0
Finland,Burkina Faso,Semiconductors,Air,2022,UN Comtrade public preview,4375.681
Germany,Brunei,Semiconductors,Sea,2022,UN Comtrade public preview,4372.872
Iran,Australia,Semiconductors,Air,2022,UN Comtrade public preview,4189.962
Turkey,Myanmar,Semiconductors,Sea,2022,UN Comtrade public preview,4106.34
Barbados,Antigua and Barbuda,Semiconductors,Air,2022,UN Comtrade public preview,4091.288
North Macedonia,Australia,Semiconductors,Air,2022,UN Comtrade public preview,4000.529
South Africa,Kyrgyzstan,Semiconductors,Air,2022,UN Comtrade public preview,3950.0
Austria,Burkina Faso,Semiconductors,Air,2022,UN Comtrade public preview,3766.758
Costa Rica,Australia,Semiconductors,Sea,2022,UN Comtrade public preview,3688.396
Greece,Australia,Semiconductors,Air,2022,UN Comtrade public preview,3579.189
Germany,Kyrgyzstan,Semiconductors,Air,2022,UN Comtrade public preview,3559.0
Sierra Leone,Australia,Semiconductors,Air,2022,UN Comtrade public preview,3447.8959999999997
Denmark,Benin,Semiconductors,Air,2022,UN Comtrade public preview,3412.444
Hong Kong,Mauritius,Semiconductors,Air,2022,UN Comtrade public preview,3307.17
United Kingdom,Mexico,Semiconductors,Sea,2022,UN Comtrade public preview,3272.0
Poland,Benin,Semiconductors,Air,2022,UN Comtrade public preview,3228.392
Saudi Arabia,Bulgaria,Semiconductors,Air,2022,UN Comtrade public preview,3221.2599999999998
Japan,Benin,Semiconductors,Air,2022,UN Comtrade public preview,3110.042
South Korea,Brunei,Semiconductors,Sea,2022,UN Comtrade public preview,3089.2920000000004
Italy,Myanmar,Semiconductors,Air,2022,UN Comtrade public preview,3063.3199999999997
Estonia,North Macedonia,Semiconductors,Road,2022,UN Comtrade public preview,3049.9700000000003
Burkina Faso,Benin,Semiconductors,Road,2022,UN Comtrade public preview,2937.812
Turkey,Kyrgyzstan,Semiconductors,Air,2022,UN Comtrade public preview,2929.0
Canada,Belize,Semiconductors,Air,2022,UN Comtrade public preview,2862.43
Switzerland,Belize,Semiconductors,Air,2022,UN Comtrade public preview,2857.58
Malaysia,Antigua and Barbuda,Semiconductors,Air,2022,UN Comtrade public preview,2788.022
Denmark,Kyrgyzstan,Semiconductors,Air,2022,UN Comtrade public preview,2759.0
Tunisia,Mexico,Semiconductors,Air,2022,UN Comtrade public preview,2749.0
China,Antigua and Barbuda,Semiconductors,Air,2022,UN Comtrade public preview,2740.244
